Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2009-05-11,13.55,13.75,13.0,13.1,13.6,1324.0,0.18
2009-05-12,12.5,13.5,12.5,13.1,13.1,2007.0,0.26
2009-05-13,13.1,14.9,12.5,14.9,13.65,6603.0,0.89
2009-05-14,13.0,13.5,12.95,13.5,13.5,1436.0,0.19
2009-05-15,13.0,13.7,13.0,13.7,13.65,2214.0,0.3
2009-05-19,13.7,14.5,13.7,14.0,14.0,3317.0,0.47
2009-05-20,13.7,15.4,13.7,15.2,15.2,5091.0,0.76
2009-05-21,15.0,18.25,15.0,15.3,15.45,39323.0,6.5
2009-05-22,15.3,16.65,15.15,16.65,16.25,5195.0,0.83
2009-05-25,17.0,18.0,15.4,17.5,17.55,35903.0,5.89
2009-05-26,16.8,18.0,16.8,17.5,17.1,8194.0,1.44
2009-05-27,17.25,18.0,16.1,17.1,17.3,3227.0,0.56
2009-05-28,18.0,18.8,17.15,18.3,18.55,22439.0,4.08
2009-05-29,18.7,22.3,18.55,22.3,22.3,70091.0,15.11
2009-06-01,24.3,24.55,22.6,24.55,24.55,45903.0,11.16
2009-06-02,27.05,27.05,23.85,27.05,27.05,42492.0,11.15
2009-06-03,29.7,29.8,28.0,29.8,29.8,60001.0,17.76
2009-06-04,30.9,30.9,27.75,28.15,28.1,31796.0,9.26
2009-06-05,28.1,28.95,27.6,28.0,28.1,47726.0,13.49
2009-06-08,27.55,28.8,27.5,28.3,28.35,52241.0,14.82
2009-06-09,28.35,29.3,27.5,28.9,28.45,37068.0,10.55
2009-06-10,29.6,29.8,27.2,28.35,28.0,26039.0,7.46
